Symbol,Name,Industry,Cur_Month,Accum,%MoM,%YoY,%YoY_Accum,profitMargins,bookValue,priceToBook,trailingEps,forwardEps,trailingPE,forwardPE
2455,全新 ,通信網路業類,277694,277694,-5.72230766358059,147.932216706546,147.932216706546,0.13206,15.787,11.46513,1.62,5.69,111.72839,31.810192
2457,飛宏 ,電子零組件業類,846620,846620,-1.25406474669105,13.0957390390162,13.0957390390162,0.02421,18.925,3.2021136,0.84,,72.14286,
2458,義隆 ,半導體業類,996881,996881,4.13769545124061,22.3762986387234,22.3762986387234,0.14795999,28.495,5.878224,7.46,10.77,22.453083,15.55246
2459,敦吉 ,其他電子業類,494335,494335,-12.4075498176689,-5.41595473757321,-5.41595473757321,0.06787,50.209,1.3184887,4.85,4.39,13.649485,15.079726
2460,建通 ,電子零組件業類,245593,245593,-13.7477259796725,97.4601209236509,97.4601209236509,-0.07389,13.089,3.063641,-1.11,1.02,,39.313725
2461,光群雷 ,其他電子業類,494849,494849,-5.16118893247908,-0.50826636535264,-0.50826636535264,0.03284,17.792,1.2899057,1.02,0.94,22.500002,24.414894
2462,良得電 ,電子零組件業類,307235,307235,0.704061464434735,33.9268978444236,33.9268978444236,0.06506,18.485,2.1558018,1.83,2.91,21.775955,13.694158
2464,盟立 ,其他電子業類,518261,518261,-29.851639196705,-29.1565398779044,-29.1565398779044,0.0058,20.773,1.9255764,0.28,5.44,142.85715,7.352941
2465,麗臺 ,電腦及週邊設備業類,333294,333294,-43.6969140015271,67.9917741520875,67.9917741520875,-0.06886,5.944,26.917902,-2.53,,,
2466,冠西電 ,光電業類,55009,55009,40.6304325595664,41.2080295718246,41.2080295718246,-0.04636,11.075,3.3498871,-0.3,,,
2467,志聖 ,電子零組件業類,362549,362549,5.99577243663771,16.3197864496941,16.3197864496941,0.13257,21.151,6.0517235,3.27,,39.14373,
2468,華經 ,資訊服務業類,187146,187146,25.5263634473368,28.8006111535523,28.8006111535523,0.0299,17.354,1.6739656,1.02,,28.480392,
2471,資通 ,資訊服務業類,56493,56493,-50.4160303333509,-25.3882930952507,-25.3882930952507,0.21325001,18.416,3.1059947,3.6,,15.888889,
2472,立隆電 ,電子零組件業類,834195,834195,1.18015925478947,38.6482133686133,38.6482133686133,0.0959,42.146,1.6964836,5.25,6.44,13.619047,11.102485
2474,可成 ,其他電子業類,1298386,1298386,25.9178945183812,9.96719750860293,9.96719750860293,0.50632,232.152,0.8550433,13.32,11.64,14.902403,17.053265
2476,鉅祥 ,電子零組件業類,526513,526513,6.76030520730048,25.0188176574925,25.0188176574925,0.11399,31.276,2.6633842,3.5,,23.800001,
2477,美隆電 ,其他電子業類,196248,196248,20.8245086932966,25.2660134682284,25.2660134682284,-0.00032000002,25.925,0.7810993,0.03,,675,
2478,大毅 ,電子零組件業類,417250,417250,19.0038189601818,35.1776018246141,35.1776018246141,0.07941,45.184,1.0601099,2.52,7.25,19.007936,6.606897
2480,敦陽科 ,資訊服務業類,590256,590256,-18.1282526437266,2.33766143699514,2.33766143699514,0.10986,28.969,4.4012566,7.32,8.12,17.418032,15.701971
2481,強茂 ,半導體業類,1010271,1010271,1.17653774625121,19.0325602219774,19.0325602219774,0.06586,35.176,1.7483512,2.13,3.97,28.873238,15.491184
2482,連宇 ,其他電子業類,50585,50585,-23.8131815169589,-67.0794882140858,-67.0794882140858,0.15355,17.155,2.0198193,3.24,,10.694445,
2483,百容 ,電子零組件業類,154164,154164,7.23482398113562,11.3001039621116,11.3001039621116,0.04045,23.087,1.0178889,0.49,,47.959183,
2484,希華 ,電子零組件業類,202716,202716,9.55075306820577,-10.3530317034233,-10.3530317034233,0.13909,24.131,1.487713,1.63,,22.02454,
2485,兆赫 ,通信網路業類,422664,422664,7.28955925543284,-7.48338630453626,-7.48338630453626,0.011460001,19.64,1.1914461,0.24,,97.5,
2486,一詮 ,光電業類,444737,444737,-6.23020709023669,38.8856966191782,38.8856966191782,0.02911,18.976,2.6823356,0.63,4.95,80.793655,10.282829
2488,漢平 ,其他電子業類,148343,148343,-32.867965172058,7.60331058094748,7.60331058094748,0.123830006,28.107,1.5209734,4.06,,10.529557,
2489,瑞軒 ,光電業類,1498922,1498922,1.70512528226507,41.5976904866717,41.5976904866717,-0.00448,18.146,0.8211176,-0.26,0.1,,149
2491,吉祥全 ,光電業類,20561,20561,16.3808230033396,69.5752577319588,69.5752577319588,0.09139,9.753,1.6456474,0.28,,57.321426,
2492,華新科 ,電子零組件業類,2975688,2975688,18.1031971379198,20.8504769342673,20.8504769342673,0.05251,97.82,1.1142915,4,17.38,27.25,6.271577
2493,揚博 ,電子零組件業類,273008,273008,-12.5022034055837,3.00050932825263,3.00050932825263,0.20921,24.917,3.6079786,6.05,,14.859504,
2495,普安 ,電腦及週邊設備業類,113219,113219,12.1879923503007,-1.17746665735633,-1.17746665735633,0.20556,15.426,1.5558149,1.13,,21.238937,
2496,卓越 ,其他類,61582,61582,-11.2830264788083,26.592114459565,26.592114459565,0.11943,43.099,1.4292675,4.72,,13.050848,
2497,怡利電 ,汽車工業類,313051,313051,-16.8922775505003,12.9780937601501,12.9780937601501,0.07201,17.366,3.2880342,2.18,3.74,26.19266,15.267379
2498,宏達電 ,通信網路業類,224611,224611,-64.634649418374,4.58990286560436,4.58990286560436,-0.77236,29.377,1.6747795,-4.13,-3.09,,-15.922331
2501,國建 ,建材營造類,1960877,1960877,-49.7410772641642,101.697927863524,101.697927863524,0.10345,21.515,0.84824544,1.63,1.2,11.196319,15.208333
2504,國產 ,建材營造類,2085693,2085693,8.71086731829817,46.5912517263555,46.5912517263555,0.14319,19.951,1.7116938,2.99,2.86,11.421405,11.94056
2505,國揚 ,建材營造類,46506,46506,-69.315932543348,-51.4890421104238,-51.4890421104238,0.13743,25.841,0.85136026,0.3,0.26,73.33333,84.61539
2506,太設 ,建材營造類,181037,181037,-54.9544909404874,154.133385740556,154.133385740556,-0.16471,20.393,0.49036434,-0.43,,,
2509,全坤建 ,建材營造類,19120,19120,0.536333999369019,13.5661677358042,13.5661677358042,-1.01815,18.578,0.9715793,-0.98,,,
2511,太子 ,建材營造類,545871,545871,-46.2361323415856,-15.0206193752072,-15.0206193752072,0.09315,15.655,0.66432446,0.5,0.6,20.8,17.333332
2514,龍邦 ,其他類,2629894,2629894,23.4408046975109,624.88809261301,624.88809261301,0.03366,30.817,0.5094591,1.36,,11.544117,
2515,中工 ,建材營造類,1625267,1625267,-11.3345960849608,57.9938562637918,57.9938562637918,0.035889998,14.486,0.84564406,0.44,,27.84091,
2516,新建 ,建材營造類,735792,735792,-9.66246445637281,20.6321204957152,20.6321204957152,-0.03131,6.876,1.7888308,-1.14,,,
2520,冠德 ,建材營造類,1211837,1211837,-39.1979878449862,28.3786833058779,28.3786833058779,0.10245,35.051,1.1098115,4.02,5.07,9.676618,7.672584
2524,京城 ,建材營造類,256053,256053,-13.2003132277715,130.304910955208,130.304910955208,0.28709,47.481,0.8255934,2.24,4.72,17.5,8.305085
2527,宏璟 ,建材營造類,98455,98455,-16.560730872233,243.539551275341,243.539551275341,0.23073,39.377,0.830434,1.95,,16.76923,
2528,皇普 ,建材營造類,21,21,0,-99.9968740510512,-99.9968740510512,0.14372,13.824,2.7705438,0.64,,59.84375,
2530,華建 ,建材營造類,9796,9796,-99.5032668470173,840.115163147793,840.115163147793,0.23627001,11.769,3.2458153,0.39,,97.94872,
2534,宏盛 ,建材營造類,140977,140977,14.9162849084595,-79.2072081639034,-79.2072081639034,0.25076,30.797,0.65753156,3.1,5.08,6.532258,3.9862206
2535,達欣工 ,建材營造類,1183021,1183021,-21.3007170621407,30.5572477299113,30.5572477299113,0.0849,33.835,1.4526379,4.83,,10.175984,
2536,宏普 ,建材營造類,269076,269076,-88.5229301683198,1737.82528515812,1737.82528515812,-1.84703,33.63,0.8786797,-1.17,1.31,,22.557253
2537,聯上發 ,建材營造類,64767,64767,11762.0879120879,220.581101816562,220.581101816562,-0.21759,13.567,0.76656586,-0.3,,,
2538,基泰 ,建材營造類,21606,21606,-63.89552662801,-10.9545004945598,-10.9545004945598,1.31769,14.089,1.0895025,1.06,,14.481133,
2539,櫻花建 ,建材營造類,551350,551350,-78.1144052742954,-23.243980704844,-23.243980704844,0.22258,12.738,4.8280735,1.18,,52.118645,
2540,愛山林 ,建材營造類,794545,794545,-23.7143304283373,250.303770457111,250.303770457111,0.14798,20.841,4.2464375,2.69,,32.899628,
2542,興富發 ,建材營造類,397998,397998,-63.7270877991163,-82.1652882785025,-82.1652882785025,0.09465,25.225,1.5718534,2.66,4.32,14.906015,9.178241
2543,皇昌 ,建材營造類,803526,803526,-34.7720627271945,63.0819564330554,63.0819564330554,0.03118,11.817,3.698062,1.34,,32.61194,
2545,皇翔 ,建材營造類,299720,299720,-66.3212115014883,16.654795682854,16.654795682854,0.036310002,32.571,1.3278683,0.36,,120.138885,
2546,根基 ,建材營造類,1018698,1018698,-22.7915747381601,25.9978924037482,25.9978924037482,0.07467,36.66,2.4140754,9.52,4.52,9.296218,19.579645
2547,日勝生 ,建材營造類,481132,481132,-65.518976201721,32.3736810972171,32.3736810972171,-0.020969998,12.17,0.75595725,-0.16,,,
2548,華固 ,建材營造類,2586,2586,-98.9326311097169,-99.6338049310304,-99.6338049310304,0.21393,69.786,1.4214884,12.87,10.28,7.7078476,9.649805
2597,潤弘 ,建材營造類,2117658,2117658,-10.0753145324435,60.1675147789362,60.1675147789362,0.076220006,29.398,4.183958,9.49,,12.961012,
2601,益航 ,貿易百貨類,453350,453350,1.75932410350339,-24.1445662176859,-24.1445662176859,-0.082159996,12.81,0.64480877,-0.56,,,
2603,長榮 ,航運業類,28351523,28351523,19.9646303182785,8.03944024171793,8.03944024171793,0.19459999,213.668,0.8049872,32.74,9.13,5.2535124,18.838991
2605,新興 ,航運業類,445775,445775,5.1445405741997,6.25758301690253,6.25758301690253,0.12302,28.728,0.9398496,1.07,1.44,25.233644,18.75
2606,裕民 ,航運業類,1490428,1490428,8.17275380999868,71.017133520289,71.017133520289,0.17308001,40.855,1.3633583,2.79,3.98,19.964159,13.994975
2607,榮運 ,航運業類,1446665,1446665,3.28813639190325,44.9580105592346,44.9580105592346,0.19125,29.458,1.1270283,2.75,,12.072727,
2608,嘉里大榮 ,航運業類,1203890,1203890,16.3374325732055,34.1909408380121,34.1909408380121,0.14119,25.973,1.4572825,3.64,2.23,10.398351,16.973093
2609,陽明 ,航運業類,13996737,13996737,31.4720658174847,10.0583437343057,10.0583437343057,0.124,80.832,0.6049585,5.91,0.68,8.274112,71.911766
2610,華航 ,航運業類,15923180,15923180,-1.48971991919316,6.30762339820164,6.30762339820164,0.03478,12.33,1.5977292,1,1.02,19.7,19.313726
2611,志信 ,航運業類,60589,60589,-3.34986999314074,86.1584785080038,86.1584785080038,0.48993,14.568,1.1978309,1.49,,11.71141,
2612,中航 ,航運業類,338683,338683,-6.83851198204344,6.47596232441745,6.47596232441745,0.1232,61.154,0.79716784,2.49,2.23,19.578314,21.860987
2613,中櫃 ,航運業類,287093,287093,3.15842804425392,23.3620082157405,23.3620082157405,0.01808,22.557,1.0085561,0.4,,56.875,
2614,東森 ,其他類,518876,518876,0.772384487054743,2.08789133206365,2.08789133206365,-0.28687,12.331,1.6300381,-0.91,,,
2615,萬海 ,航運業類,9252389,9252389,10.7271844512635,-2.5608916167135,-2.5608916167135,-0.0171,77.831,0.6379206,-0.69,-0.14,,-354.64285
2616,山隆 ,油電燃氣類,1335502,1335502,0.423046960769275,6.59899044401945,6.59899044401945,0.00847,34.874,0.85307103,1.02,,29.166668,
2617,台航 ,航運業類,349888,349888,-4.47161352678108,10.2429587338797,10.2429587338797,0.45368,38.366,0.9252984,4.33,3.15,8.198614,11.269841
2618,長榮航 ,航運業類,17631214,17631214,-5.93114762180117,16.1551536265187,16.1551536265187,0.09206,18.397,1.6904931,3.16,3.1,9.841772,10.032258
2630,亞航 ,航運業類,315855,315855,-38.8068838986285,0.687604001300614,0.687604001300614,0.0065200003,16.301,2.070425,0.17,0.61,198.5294,55.32787
2633,台灣高鐵 ,航運業類,4296910,4296910,-5.1134477840313,-1.09629583253827,-1.09629583253827,0.15708,12.675,2.3510847,1.39,1.16,21.438848,25.689655
2634,漢翔 ,航運業類,3508762,3508762,6.18023600301888,30.6686637599079,30.6686637599079,0.057540003,17.924,2.7783976,2.34,3.36,21.282051,14.821429
2636,台驊投控 ,航運業類,1616833,1616833,20.7009740686327,35.6533259053299,35.6533259053299,0.09677,63.249,1.4545684,10.51,9.69,8.753568,9.494325
2637,慧洋-KY ,,,,,,,0.19240999,1.963,31.584309,4.12,6.71,15.048544,9.239941
2642,宅配通 ,航運業類,398204,398204,12.8389100471527,4.3741284769184,4.3741284769184,0.026659999,23.468,1.6362708,0.99,0.72,38.78788,53.333332
2645,長榮航太 ,航運業類,1317197,1317197,20.7736241247056,28.0733243815334,28.0733243815334,0.121829994,34.157,3.0740404,4.62,5.26,22.727274,19.961977
2701,萬企 ,觀光餐旅類,25036,25036,3.12216821813988,-3.689170994422,-3.689170994422,0.6699,18.473,0.6766633,0.46,,27.173912,
2702,華園 ,觀光餐旅類,97945,97945,-11.6713410949886,-1.5182745965512,-1.5182745965512,0.2446,21.215,0.9238746,2.21,,8.868778,
2704,國賓 ,觀光餐旅類,131445,131445,18.9396818502633,-33.7598330956424,-33.7598330956424,1.19058,53.123,0.8856804,4.46,1.06,10.549327,44.386795
2705,六福 ,觀光餐旅類,150460,150460,-31.4735955184114,-20.2184633331566,-20.2184633331566,-0.058920003,24.877,0.67331266,-0.66,,,
2706,第一店 ,觀光餐旅類,33559,33559,-8.78475714169226,10.6134018919543,10.6134018919543,0.68114,19.735,0.75247025,0.52,,28.557693,
2707,晶華 ,觀光餐旅類,623209,623209,-10.1984913218585,-10.0487854163359,-10.0487854163359,0.19597,33.393,6.168957,10.17,11.28,20.255653,18.262411
2712,遠雄來 ,觀光餐旅類,36449,36449,-18.2519568484087,-51.1891689209096,-51.1891689209096,0.09274,11.988,2.844511,0.59,,57.79661,
2722,夏都 ,觀光餐旅類,37195,37195,-18.1303926747667,-51.8754285862154,-51.8754285862154,0.1381,16.575,2.9743588,0.69,,71.44927,
2723,美食-KY ,,,,,,,0.042329997,62.246,1.4233847,4.83,5.86,18.343685,15.119453
2727,王品 ,觀光餐旅類,1831843,1831843,-8.18243788500769,-15.6073451858663,-15.6073451858663,0.06025,50.69,4.6162953,15.8,15.83,14.810126,14.78206
2731,雄獅 ,觀光餐旅類,1655576,1655576,0.313985630098025,48.7508378362351,48.7508378362351,0.027520001,31.773,3.7767916,5.02,7.8,23.904383,15.384615
2739,寒舍 ,觀光餐旅類,473438,473438,-11.1228336286907,3.42087212579023,3.42087212579023,0.06363,10.121,4.7969565,3.22,3.64,15.07764,13.337912
2748,雲品 ,觀光餐旅類,302985,302985,7.77206680064738,9.97720491618814,9.97720491618814,0.13024001,25.83,2.791328,2.96,4.91,24.358107,14.684318
2753,八方雲集 ,觀光餐旅類,683379,683379,6.98156804668886,18.0641650253965,18.0641650253965,0.081879996,49.356,3.4443634,8.83,11.1,19.252548,15.315315
2762,世界健身-KY ,,,,,,,0.034140002,,,,,,
2801,彰銀 ,金融保險類,4040185,4040185,49.3811503670578,25.6756702110352,25.6756702110352,0.36747003,17.314,1.0280697,1.19,,14.957982,
2809,京城銀 ,金融保險類,940652,940652,7.34470626766679,12.2559379822019,12.2559379822019,0.62749,45.098,1.0155661,5.59,5.62,8.193202,8.1494665
2812,台中銀 ,金融保險類,1571740,1571740,-6.60604166344804,17.9167004270311,17.9167004270311,0.41409,14.026,1.1942108,1.3,,12.884616,
2816,旺旺保 ,金融保險類,938782,938782,7.26166727222455,19.4333549610066,19.4333549610066,0.05152,26.385,1.3132463,2.38,,14.558824,
2820,華票 ,金融保險類,293692,293692,188.04629266379,60.8116913338918,60.8116913338918,0.61042,17.406,0.85028154,0.96,,15.416667,
2832,台產 ,金融保險類,618105,618105,12.4982937017118,19.5880138218712,19.5880138218712,0.13738,30.034,0.8839981,2.48,,10.705645,
2834,臺企銀 ,金融保險類,3396361,3396361,32.9408550445027,20.1963635617234,20.1963635617234,0.38166,14.609,0.9548908,1.38,0.85,10.108696,16.411764
2836,高雄銀 ,金融保險類,333783,333783,12.8842758872588,9.1111467060681,9.1111467060681,0.21618,13.678,0.8480772,0.68,,17.058825,
2838,聯邦銀 ,金融保險類,1554343,1554343,8.89398910319597,6.2968707471828,6.2968707471828,0.27632,16.883,0.8440443,1.15,,12.391305,
2845,遠東銀 ,金融保險類,1224436,1224436,30.7917775793337,17.4481767004018,17.4481767004018,0.36855,14.182,0.8708222,1.13,,10.929204,
2849,安泰銀 ,金融保險類,497384,497384,8.07714705396643,17.2168699685149,17.2168699685149,0.06612,16.665,0.84008396,0.11,,127.27273,
2850,新產 ,金融保險類,1834934,1834934,9.53554660800683,11.2239622006771,11.2239622006771,0.13481,52.644,1.3106906,8.42,,8.194775,
2851,中再保 ,金融保險類,2217321,2217321,27.2822823684739,14.7025046738254,14.7025046738254,0.081499994,22.814,0.97966164,2.2,,10.159091,
2852,第一保 ,金融保險類,625077,625077,3.51424843008929,9.43857050564896,9.43857050564896,0.07388,26.152,0.70357907,1.76,,10.454545,
2855,統一證 ,金融保險類,1111257,1111257,11.779835597919,122.758844648108,122.758844648108,0.32819998,21.717,0.9646821,1.83,,11.448088,
2867,三商壽 ,金融保險類,14440074,14440074,25.043938344302,24.0725985953232,24.0725985953232,-0.103590004,8.317,0.5915594,-2.87,,,
2880,華南金 ,金融保險類,5953293,5953293,36.9350957750943,27.8208466334831,27.8208466334831,0.36765,14.343,1.5164192,1.49,1.64,14.597316,13.262196
2881,富邦金 ,金融保險類,38587014,38587014,306.113432607107,139.006708128672,139.006708128672,0.04616,55.431,1.2159262,2.11,6.46,31.94313,10.433436
2882,國泰金 ,金融保險類,33956720,33956720,28.5328271466961,27.1975727939316,27.1975727939316,0.057579998,44.751,0.9977431,2.56,4.79,17.441408,9.321504
2883,開發金 ,金融保險類,6198132,6198132,276.290442924124,9.57953681974356,9.57953681974356,,13.03,0.9554874,0.81,1.2,15.37037,10.374999
2884,玉山金 ,金融保險類,6682255,6682255,12.8291964206717,6.53346293719182,6.53346293719182,0.32561,14.59,1.7374915,1.3,1.53,19.500002,16.568628
2885,元大金 ,金融保險類,10569196,10569196,49.3361946271334,37.9591406253875,37.9591406253875,0.17787,21.933,1.2469795,1.99,2.26,13.743719,12.10177
2886,兆豐金 ,金融保險類,7914405,7914405,11.5538912753365,27.5072812695041,27.5072812695041,0.49133998,22.658,1.7124194,2.25,2.27,17.244444,17.09251
2887,台新金 ,金融保險類,8262876,8262876,55.4737438669458,25.8233114518596,25.8233114518596,0.28844,16.473,1.0532386,1.01,1.22,17.178219,14.221312
2888,新光金 ,金融保險類,4229735,4229735,-17.7636573862098,79.9457661383814,79.9457661383814,-0.02792,15.669,0.52204996,-0.48,0.99,,8.262627
2889,國票金 ,金融保險類,766076,766076,17.8219557734721,39.0261873219244,39.0261873219244,0.25235,11.405,1.0697063,0.49,0.63,24.897959,19.36508
2890,永豐金 ,金融保險類,6019116,6019116,39.5740603628206,41.3068720440341,41.3068720440341,0.37984002,14.4,1.388889,1.54,1.54,12.987013,12.987013
2891,中信金 ,金融保險類,19677095,19677095,101.70737492809,139.369797606557,139.369797606557,0.13163,20.862,1.3996742,2.38,2.96,12.268908,9.864865
2892,第一金 ,金融保險類,6644640,6644640,28.6948511716902,8.33532651786505,8.33532651786505,0.37977,17.768,1.5167718,1.7,1.53,15.8529415,17.61438
2897,王道銀行 ,金融保險類,1321156,1321156,108.146532981264,49.8514139493945,49.8514139493945,0.45455003,13.367,0.73614126,1.76,,5.590909,
2901,欣欣 ,貿易百貨類,12028,12028,-3.29634989548159,4.20168067226891,4.20168067226891,0.17183,11.83,2.2696536,0.27,,99.44444,
2903,遠百 ,貿易百貨類,2930942,2930942,0.828870309008245,-20.7488744143588,-20.7488744143588,0.07674,22.765,1.0828025,2.02,1.1,12.2029705,22.40909
2904,匯僑 ,其他類,32799,32799,3.71881225690162,-22.5012995605123,-22.5012995605123,0.22438,15.273,1.2047404,1.39,,13.23741,
2905,三商 ,貿易百貨類,26990144,26990144,231.508478354724,-13.4710688744175,-13.4710688744175,-0.027420001,16.09,0.77688,-3.93,,,
2906,高林 ,貿易百貨類,750638,750638,-10.5336363863903,13.6679295797256,13.6679295797256,0.00944,15.66,1.305875,0.35,,58.428574,
2908,特力 ,貿易百貨類,3463432,3463432,11.0625756184721,8.04276999212631,8.04276999212631,0.0059100003,13.378,1.536104,0.42,1.79,48.92857,11.480447
2910,統領 ,貿易百貨類,49129,49129,22.4826107551544,20.1903317350034,20.1903317350034,0.28753,14.392,1.9177321,1.01,,27.326733,
2912,統一超 ,貿易百貨類,27892872,27892872,1.31793100955701,4.80585896485168,4.80585896485168,0.03994,36.402,7.3897038,10.2,12.44,26.37255,21.623795
2913,農林 ,貿易百貨類,33515,33515,12.9097463194421,-5.45039072417976,-5.45039072417976,,16.24,1.2746307,-2.18,,,
2915,潤泰全 ,貿易百貨類,247919,247919,31.3805291913748,-3.37480220439788,-3.37480220439788,2.0954201,81.103,0.728703,0.99,8.33,59.696968,7.0948377
2923,鼎固-KY ,,,,,,,0.00294,28.169,0.8839504,0.02,0.6,1245,41.499996
2929,淘帝-KY ,,,,,,,-0.04561,26.352,0.40983608,-0.97,12.64,,0.8544304
2939,凱羿-KY ,,,,,,,-0.06351,19.94,1.4317954,-0.8,,,
2945,三商家購 ,貿易百貨類,1113106,1113106,-7.1646548697218,-5.07951072422638,-5.07951072422638,0.0072000003,27.339,1.550898,1.44,,29.444445,
3002,歐格 ,電腦及週邊設備業類,64090,64090,61.0341968391166,32.0844153167635,32.0844153167635,0.02001,12.202,1.3850188,0.13,,130,
3003,健和興 ,電子零組件業類,335227,335227,-2.92701290051689,1.24431075150933,1.24431075150933,0.13136,39.735,1.7843212,3.58,4.01,19.80447,17.680798
3004,豐達科 ,鋼鐵工業類,287435,287435,-6.1130164951821,38.5883453390035,38.5883453390035,0.10018,43.132,2.4923491,5.67,,18.959435,
3005,神基 ,電腦及週邊設備業類,3315341,3315341,21.2731456079128,29.8822678598152,29.8822678598152,0.11535,34.891,3.4966037,6.04,7.32,20.198675,16.666666
3006,晶豪科 ,半導體業類,1090218,1090218,6.98963880062101,38.4085689511363,38.4085689511363,-0.13775,38.144,2.5639682,-4.36,1.04,,94.03847
3008,大立光 ,光電業類,4467116,4467116,-6.57229186417842,37.0261646614802,37.0261646614802,0.36653,1240.074,2.068425,132.61,172.01,19.342432,14.911924
3010,華立 ,電子通路業類,6702132,6702132,26.76937393959,42.1879627594529,42.1879627594529,0.030550001,76.592,1.4492375,7.78,9.77,14.267352,11.36131
3011,今皓 ,電子零組件業類,109679,109679,32.4241765671786,32.9926033709228,32.9926033709228,-0.03018,8.823,3.8195627,-0.31,,,
3013,晟銘電 ,電腦及週邊設備業類,570024,570024,17.2826145103348,24.7268160116232,24.7268160116232,0.03285,16.051,3.4141173,1.16,,47.24138,
3014,聯陽 ,半導體業類,625248,625248,31.9336331083262,42.2832292991746,42.2832292991746,0.25298,37.463,4.4310384,9.75,4.61,17.02564,36.008675
3015,全漢 ,電子零組件業類,1026205,1026205,19.5262998509132,-1.17735314142201,-1.17735314142201,0.047870003,73.529,0.7684043,3.7,,15.27027,
3016,嘉晶 ,半導體業類,352891,352891,8.97482614227306,-7.37185544496241,-7.37185544496241,0.04506,16.793,3.2275355,0.57,1.14,95.08772,47.54386
3017,奇鋐 ,電腦及週邊設備業類,5675421,5675421,1.02032752009666,101.916948024918,101.916948024918,0.08236,53.601,10.335628,12.67,18.18,43.725334,30.473047
3018,隆銘綠能 ,其他電子業類,13040,13040,-61.6369038863228,-82.4422033419058,-82.4422033419058,-0.10034,1.203,12.468828,-1.76,8.96,,1.6741072
3019,亞光 ,光電業類,1493413,1493413,-4.72626103909609,38.4851705131344,38.4851705131344,0.034590002,46.274,1.4457364,2.16,2.72,30.972221,24.595589
3021,鴻名 ,電子零組件業類,270458,270458,-8.89743727936619,15.9534742140306,15.9534742140306,0.05,15.435,1.4285713,1.79,1.71,12.318436,12.894736
3022,威強電 ,電腦及週邊設備業類,686499,686499,37.6864234771238,2.9520975864334,2.9520975864334,0.1867,56.583,1.4880794,8.54,8.23,9.859485,10.230863
3023,信邦 ,電子零組件業類,2709502,2709502,23.130693853104,-1.70174310125965,-1.70174310125965,0.09823,56.007,4.785116,13.43,14.76,19.955324,18.15718
3024,憶聲 ,光電業類,105176,105176,7.54302191228949,-14.2798927439139,-14.2798927439139,0.0735,10.303,1.7325051,0.38,,46.973686,
3025,星通 ,通信網路業類,45881,45881,-75.2579043017305,71.8325156361185,71.8325156361185,0.23117,13.189,5.5500793,2.03,,36.059113,
3026,禾伸堂 ,電子零組件業類,1152246,1152246,36.4507407859164,12.1711880890286,12.1711880890286,0.07125,59.086,1.63829,5.08,8.34,19.055119,11.606715
3027,盛達 ,通信網路業類,218954,218954,49.3699901081284,278.944271374178,278.944271374178,0.06603,19.406,2.4116251,1.04,2.24,45,20.892857
3028,增你強 ,電子通路業類,3131746,3131746,18.132599131738,59.6185358041895,59.6185358041895,0.01671,25.431,1.4470528,2.33,,15.793992,
3029,零壹 ,資訊服務業類,1325285,1325285,36.0441530018744,7.13044307706236,7.13044307706236,0.048410002,25.747,2.9556842,4.46,,17.06278,
3030,德律 ,其他電子業類,465868,465868,-34.7169049847816,82.5880766773664,82.5880766773664,0.22576,30.42,2.4917817,4.23,,17.919622,
3031,佰鴻 ,光電業類,108195,108195,11.185900729627,79.5708026289584,79.5708026289584,0.13602,17.253,1.1592187,0.93,0.59,21.505377,33.898308
3032,偉訓 ,電子零組件業類,805048,805048,15.8869356426807,39.4478885730568,39.4478885730568,0.07229,26.102,3.0265882,4.98,,15.863454,
3033,威健 ,電子通路業類,6520347,6520347,-5.45091423520241,68.9254143310042,68.9254143310042,0.01189,20.635,1.5968015,1.68,,19.613096,
3034,聯詠 ,半導體業類,8719770,8719770,0.464742339735787,20.7147888376853,20.7147888376853,0.21114999,110.461,5.359358,38.28,40.97,15.464995,14.449596
3035,智原 ,半導體業類,910515,910515,-5.55421285582551,-15.2965177720886,-15.2965177720886,0.13284001,38.356,10.506831,6.38,13.23,63.16614,30.461075
3036,文曄 ,電子通路業類,73696298,73696298,25.3213399717868,50.4088867911771,50.4088867911771,0.00675,78.561,2.1893816,4.21,18.77,40.855106,9.163559
3037,欣興 ,電子零組件業類,9222048,9222048,12.6754037911374,-6.18932588195765,-6.18932588195765,0.115150005,59.494,3.0339193,7.78,14.84,23.200514,12.163073
3038,全台 ,光電業類,343566,343566,10.3206229429237,-5.01538538098516,-5.01538538098516,0.09169,16.971,2.0328796,2.85,2.62,12.105264,13.167939
3040,遠見 ,其他類,11177,11177,-12.6523913723038,-17.7557027225901,-17.7557027225901,0.52467996,22.394,1.3909976,1.3,,23.961538,
3041,揚智 ,半導體業類,163539,163539,7.83265198470262,99.6910716030087,99.6910716030087,-0.41906,13.57,2.3176124,-3.59,0.97,,32.42268
3042,晶技 ,電子零組件業類,997936,997936,9.64269351583384,36.5361645653616,36.5361645653616,0.16162,37.889,2.7976458,5.44,6.93,19.485294,15.295815
3043,科風 ,其他電子業類,68265,68265,6.1746636596936,-25.7117050450529,-25.7117050450529,0.0735,12.521,2.85121,2.78,,12.841727,
3044,健鼎 ,電子零組件業類,6167335,6167335,30.3510346355188,32.2973570710566,32.2973570710566,0.10079,82.149,2.57459,11.45,18.01,18.471617,11.743476
3045,台灣大 ,通信網路業類,16958579,16958579,-0.716051806911433,14.4691396457599,14.4691396457599,0.066939995,28.045,3.4979496,3.95,4.48,24.835442,21.897322
